t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,3.128694e-03,2.656250e+02,4.123106e-03,2.005186e-01,2.976885e-03,3.022917e-03
0.001000,4.796532e-05,5.154512e-02,4.531250e+02,7.614867e-03,2.545291e-02,2.475984e-03,1.021829e-03
0.002000,4.108026e-03,2.088492e-02,5.312500e+02,1.067418e-02,2.355539e-01,1.198245e-03,9.503804e-04
0.003000,1.411088e-03,2.023921e-02,4.687500e+02,1.462273e-02,1.380546e-01,3.169436e-03,1.221255e-03
0.004000,1.510302e-03,1.986351e-02,3.125000e+01,1.488934e-02,1.428255e-01,2.736926e-03,1.561279e-03
0.005000,6.754261e-03,1.928306e-02,1.562500e+01,1.498525e-02,3.020388e-01,9.251451e-04,8.074620e-04
0.006000,8.509797e-03,1.841119e-02,0.000000e+00,1.498075e-02,3.390263e-01,4.701103e-04,1.605766e-03
0.007000,6.758214e-04,1.897476e-02,0.000000e+00,1.497626e-02,9.554099e-02,2.284252e-03,2.452793e-03
0.008000,2.484551e-03,1.840578e-02,0.000000e+00,1.497176e-02,1.831883e-01,3.092808e-04,5.622203e-03
0.009000,8.455598e-05,1.909673e-02,0.000000e+00,1.496727e-02,3.379449e-02,3.141431e-03,2.752339e-02
0.010000,3.900759e-03,2.014301e-02,0.000000e+00,1.496278e-02,2.295347e-01,1.285069e-05,2.424777e-02
0.011000,2.168473e-03,2.088801e-02,0.000000e+00,1.495829e-02,1.711397e-01,1.563321e-04,3.195031e-02
0.012000,5.741702e-06,2.102229e-02,0.000000e+00,1.495381e-02,8.806312e-03,3.052734e-03,8.993742e-02
0.013000,3.234625e-03,2.027698e-02,0.000000e+00,1.494932e-02,2.090190e-01,1.188579e-02,3.111180e-01
0.014000,6.801079e-03,1.997585e-02,0.000000e+00,1.494483e-02,3.030838e-01,1.661813e-03,2.093203e-01
0.015000,5.692959e-03,2.014607e-02,0.000000e+00,1.494035e-02,2.772955e-01,9.383290e-04,1.428650e-01
0.016000,6.767683e-04,2.058799e-02,0.000000e+00,1.493587e-02,9.560790e-02,4.431747e-04,1.878158e-01
